ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
,,,,,,,,,,,
15170005,"13,750,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,Göktürk Merkez Mahallesi Satılık Daire,240 M2,4+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170064,"1,100,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,170 M2,3+1,3,6,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15170066,"1,580,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,140 M2,2+1,2,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170133,"2,550,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,85 M2,2+1,5-10,4,1.Kat,Kombi Doğalgaz,Bilinmiyor
15171356,"1,190,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Beylikdüzü OSB Mahallesi Satılık Daire,110 M2,1+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169467,"15,000,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Erenköy Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),14,13.Kat,Kombi Doğalgaz,Krediye Uygun
15170161,"920,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Cihangir Mahallesi Satılık Daire,120 M2,2+1,4,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169469,"3,600,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Kavaklı Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169481,"5,799,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Adnan Kahveci Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169495,"2,549,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Kavaklı Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
,,,,,,,,,,,
15168340,"2,649,999",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Kavaklı Mahallesi Satılık Daire,160 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15168349,"3,850,000",İstanbul Satılık Daire,Sultanbeyli Satılık Daire,Battalgazi Mahallesi Satılık Daire,95 M2,2+1,3,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168489,"13,750,000",İstanbul Satılık Daire,Pendik Satılık Daire,Çamlık Mahallesi Satılık Daire,161 M2,3.5+1,5-10,7,Bahçe Katı,Merkezi (Pay Ölçer),Krediye Uygun
15168392,"5,600,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,Rami Cuma Mahallesi Satılık Daire,130 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15168593,"3,845,000",İstanbul Satılık Daire,Güngören Satılık Daire,Merkez Mahallesi Satılık Daire,105 M2,2+1,5-10,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15168599,"914,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Saadetdere Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168643,"4,850,000",İstanbul Satılık Daire,Şile Satılık Daire,Ahmetli Mahallesi Satılık Daire,130 M2,3+1,5-10,1,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15168384,"8,500,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Bahçelievler Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15168505,"2,300,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Söğütlü Çeşme Mahallesi Satılık Daire,95 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15168645,"6,750,000",İstanbul Satılık Daire,Şile Satılık Daire,Balibey Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),2,1.Kat,Yerden Isıtma,Krediye Uygun
15168646,"6,500,000",İstanbul Satılık Daire,Şile Satılık Daire,Çavuş Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun
,,,,,,,,,,,
15168708,"4,900,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Bahçelievler Mahallesi Satılık Daire,70 M2,2+1,1,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15168701,"5,250,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Merkez Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15168725,"1,750,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Mehterçeşme Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168854,"12,000,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Altıntepe Mahallesi Satılık Daire,190 M2,4+2,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15168844,"2,500,000",İstanbul Satılık Daire,Bağcılar Satılık Daire,Yenimahalle Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15166319,"1,450,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Atatürk Mahallesi Satılık Daire,65 M2,1+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15168900,"3,900,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Altıntepe Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15165290,"3,250,000",İstanbul Satılık Daire,Beyoğlu Satılık Daire,Kulaksız Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,2.Kat,Kat Kaloriferi,Krediye Uygun
15165376,"4,200,000",İstanbul Satılık Daire,Beyoğlu Satılık Daire,Küçük Piyale Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15165294,"4,000,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Merkez Mahallesi Satılık Daire,110 M2,3+1,2,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15165292,"2,200,000",İstanbul Satılık Daire,Gaziosmanpaşa Satılık Daire,Yıldıztabya Mahallesi Satılık Daire,85 M2,2+1,16-20,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15165316,"3,500,000",İstanbul Satılık Daire,Kağıthane Satılık Daire,Gültepe Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15165553,"1,675,000",İstanbul Satılık Daire,Pendik Satılık Daire,Orhangazi Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15165392,"7,500,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kaynarca Mahallesi Satılık Daire,110 M2,2+1,5-10,7,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15165466,"2,185,000",İstanbul Satılık Daire,Başakşehir Satılık Daire,Altınşehir Mahallesi Satılık Daire,93 M2,2+1,0 (Yeni),4,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun Değil
15165607,"2,950,000",İstanbul Satılık Daire,Pendik Satılık Daire,Güzelyalı Mahallesi Satılık Daire,85 M2,2+1,5-10,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15165563,"5,250,000",İstanbul Satılık Daire,Başakşehir Satılık Daire,Kayabaşı Mahallesi Satılık Daire,105 M2,2+1,4,22,20.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
,,,,,,,,,,,
15165632,"5,500,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Merdivenköy Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,10,1.Kat,Merkezi Doğalgaz,Krediye Uygun
15167593,"1,990,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Yenibosna Merkez Mahallesi Satılık Daire,75 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15165634,"6,250,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Göztepe Mahallesi Satılık Daire,75 M2,1+1,5-10,8,1.Kat,Kombi Doğalgaz,Krediye Uygun
15165624,"1,540,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Mehmet Akif Ersoy Mahallesi Satılık Daire,60 M2,1+1,5-10,16,Düz Giriş (Zemin),Merkezi (Pay Ölçer),Krediye Uygun
15165635,"2,250,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Halkalı Merkez Mahallesi Satılık Daire,85 M2,2+1,1,4,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15165655,"3,750,000",İstanbul Satılık Daire,Fatih Satılık Daire,Zeyrek Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15166887,"1,250,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Çınar Mahallesi Satılık Daire,192 M2,1+1,5-10,3,Yüksek Giriş,Doğalgaz Sobalı,Krediye Uygun
,,,,,,,,,,,
15165286,"6,500,000",İstanbul Satılık Daire,Üsküdar Satılık Daire,Sultantepe Mahallesi Satılık Daire,95 M2,2+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15166911,"2,560,000",İstanbul Satılık Daire,Güngören Satılık Daire,Gençosman Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,Kot 2 (-2).Kat,Kat Kaloriferi,Krediye Uygun
15166907,"3,950,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Yunus Emre Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15166905,"1,750,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Yunus Emre Mahallesi Satılık Daire,75 M2,1+1,5-10,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15167012,"4,625,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Küçükyalı Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15166951,"3,280,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Soğukpınar Mahallesi Satılık Daire,110 M2,2+1,4,10,8.Kat,Kombi Doğalgaz,Krediye Uygun
15167013,"8,100,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Bostancı Mahallesi Satılık Daire,140 M2,3+1,5-10,8,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167011,"2,950,000",İstanbul Satılık Daire,Ataşehir Satılık Daire,İçerenköy Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15167025,"2,150,000",İstanbul Satılık Daire,Büyükçekmece Satılık Daire,Dizdariye Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15167043,"1,300,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Fındıklı Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,7,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun Değil
15167090,"5,200,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,Akşemsettin Mahallesi Satılık Daire,98 M2,2+1,0 (Yeni),7,5.Kat,Kombi Doğalgaz,Krediye Uygun
15167130,"1,650,000",İstanbul Satılık Daire,Pendik Satılık Daire,Esenler Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15164722,"2,300,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Ardıçlı Mahallesi Satılık Daire,130 M2,3+1,5-10,6,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15163731,"1,550,000",İstanbul Satılık Daire,Fatih Satılık Daire,Şehremini Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15163757,"2,900,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),10,8.Kat,Kombi Doğalgaz,Krediye Uygun
15163759,"3,000,000",İstanbul Satılık Daire,Pendik Satılık Daire,Kavakpınar Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163894,"26,000,000",İstanbul Satılık Daire,Zeytinburnu Satılık Daire,Kazlıçeşme Mahallesi Satılık Daire,143 M2,3+1,3,16,6.Kat,Yerden Isıtma,Krediye Uygun
,,,,,,,,,,,
15163950,"10,000,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Erenköy Mahallesi Satılık Daire,135 M2,3+1,4,11,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15163932,"1,350,000",İstanbul Satılık Daire,Bağcılar Satılık Daire,Fatih Mahallesi Satılık Daire,75 M2,1+1,21 Ve Üzeri,5,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil
15163965,"6,000,000",İstanbul Satılık Daire,Maltepe Satılık Daire,İdealtepe Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15169082,"1,659,000",İstanbul Satılık Daire,Esenler Satılık Daire,Fatih Mahallesi Satılık Daire,90 M2,2+1,11-15,5,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun
15163914,"5,000,000",İstanbul Satılık Daire,Eyüpsultan Satılık Daire,Rami Yeni Mahallesi Satılık Daire,85 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15163991,"3,645,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Halkalı Merkez Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15164022,"1,950,000",İstanbul Satılık Daire,Fatih Satılık Daire,Silivrikapı Mahallesi Satılık Daire,65 M2,1.5+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164029,"16,500,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Kozyatağı Mahallesi Satılık Daire,192 M2,4+1,11-15,20,14.Kat,Merkezi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15164031,"5,050,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Atakent Mahallesi Satılık Daire,94 M2,2+1,11-15,14,8.Kat,Kombi Doğalgaz,Krediye Uygun
15164056,"3,090,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Halkalı Merkez Mahallesi Satılık Daire,95 M2,2+1,11-15,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164062,"15,250,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Erenköy Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),13,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15164127,"7,500,000",İstanbul Satılık Daire,Bağcılar Satılık Daire,Bağlar Mahallesi Satılık Daire,118 M2,3+1,0 (Yeni),15,9.Kat,Kombi Doğalgaz,Krediye Uygun
15164156,"5,250,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15164161,"3,575,000",İstanbul Satılık Daire,Çekmeköy Satılık Daire,Merkez Mahallesi Satılık Daire,105 M2,3+1,3,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15164186,"1,825,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Yakuplu Mahallesi Satılık Daire,95 M2,2+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15164191,"1,895,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,100 M2,2+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15164194,"2,500,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Güzelyurt Mahallesi Satılık Daire,115 M2,2+1,4,18,6.Kat,Kombi Doğalgaz,Krediye Uygun
15164240,"2,250,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,İnönü Mahallesi Satılık Daire,114 M2,2+1,2,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15166602,"4,200,000",İstanbul Satılık Daire,Gaziosmanpaşa Satılık Daire,Sarıgöl Mahallesi Satılık Daire,160 M2,2+2,5-10,5,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15164296,"1,200,000",İstanbul Satılık Daire,Bağcılar Satılık Daire,Yıldıztepe Mahallesi Satılık Daire,80 M2,1+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
15166329,"3,600,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Halkalı Merkez Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164216,"4,800,000",İstanbul Satılık Daire,Maltepe Satılık Daire,İdealtepe Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15166361,"1,790,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Malkoçoğlu Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15166362,"2,580,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,50. Yıl Mahallesi Satılık Daire,90 M2,2+1,4,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15166379,"1,475,000",İstanbul Satılık Daire,Başakşehir Satılık Daire,Güvercintepe Mahallesi Satılık Daire,95 M2,2+1,4,3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15166363,"1,395,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Gazi Mahallesi Satılık Daire,85 M2,1+1,11-15,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15166394,"5,300,000",İstanbul Satılık Daire,Kartal Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,120 M2,3+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15166443,"3,500,000",İstanbul Satılık Daire,Tuzla Satılık Daire,Yayla Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),7,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15166593,"2,750,000",İstanbul Satılık Daire,Fatih Satılık Daire,Seyyid Ömer Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15165159,"7,000,000",İstanbul Satılık Daire,Kartal Satılık Daire,Topselvi Mahallesi Satılık Daire,195 M2,2+1,4,29,15.Kat,Merkezi (Pay Ölçer),Krediye Uygun
,,,,,,,,,,,
15166906,"3,685,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,Yunus Emre Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15164769,"4,000,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Eyüp Sultan Mahallesi Satılık Daire,130 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15166447,"1,500,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Fatih Mahallesi Satılık Daire,65 M2,1+1,3,30,24.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
,,,,,,,,,,,
15164796,"1,300,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,65 M2,1+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15164798,"4,675,000",İstanbul Satılık Daire,Kağıthane Satılık Daire,Çeliktepe Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164846,"1,699,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Talatpaşa Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Bilinmiyor
15164935,"1,425,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Ardıçlı Mahallesi Satılık Daire,110 M2,2+1,5-10,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15164973,"1,950,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Çınar Mahallesi Satılık Daire,110 M2,2+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15164983,"3,000,000",İstanbul Satılık Daire,Sultangazi Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,95 M2,2+1,4,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15165016,"4,250,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Bahçelievler Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15165003,"1,300,000",İstanbul Satılık Daire,Bağcılar Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,7,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
,,,,,,,,,,,
,,,,,,,,,,,
15163398,"6,700,000",İstanbul Satılık Daire,Beşiktaş Satılık Daire,Yıldız Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164220,"5,500,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Cennet Mahallesi Satılık Daire,45 M2,2+1,0 (Yeni),5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163438,"2,100,000",İstanbul Satılık Daire,Küçükçekmece Satılık Daire,Atatürk Mahallesi Satılık Daire,85 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15163413,"1,650,000",İstanbul Satılık Daire,Fatih Satılık Daire,Sümbül Efendi Mahallesi Satılık Daire,65 M2,1+1,11-15,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15163436,"3,500,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Rasimpaşa Mahallesi Satılık Daire,100 M2,2+1,16-20,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15163473,"1,750,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Mustafa Kemal Paşa Mahallesi Satılık Daire,75 M2,2+1,5-10,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15163500,"6,000,000",İstanbul Satılık Daire,Başakşehir Satılık Daire,Kayabaşı Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),5,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15168568,"2,500,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Siyavuşpaşa Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15163573,"2,750,000",İstanbul Satılık Daire,Fatih Satılık Daire,Yedikule Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15163704,"3,250,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Pınar Mahallesi Satılık Daire,155 M2,3+1,5-10,6,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15163478,"2,080,000",İstanbul Satılık Daire,Bahçelievler Satılık Daire,Siyavuşpaşa Mahallesi Satılık Daire,75 M2,2+1,11-15,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15164771,"4,650,000",İstanbul Satılık Daire,Sancaktepe Satılık Daire,Abdurrahmangazi Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
15163730,"1,450,000",İstanbul Satılık Daire,Fatih Satılık Daire,Mevlanakapı Mahallesi Satılık Daire,70 M2,2+1,21 Ve Üzeri,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15163722,"1,499,000",İstanbul Satılık Daire,Esenyurt Satılık Daire,Çınar Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
,,,,,,,,,,,
,,,,,,,,,,,
15165054,"2,029,999",İstanbul Satılık Daire,Esenyurt Satılık Daire,Hürriyet Mahallesi Satılık Daire,160 M2,3+1,4,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15162608,"34,000,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Caddebostan Mahallesi Satılık Daire,190 M2,4+1,5-10,9,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15163381,"3,700,000",İstanbul Satılık Daire,Avcılar Satılık Daire,Denizköşkler Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15162688,"2,450,000",İstanbul Satılık Daire,Maltepe Satılık Daire,Fındıklı Mahallesi Satılık Daire,150 M2,4+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Bilinmiyor
,,,,,,,,,,,
15162570,"10,200,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Suadiye Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15162725,"1,650,000",İstanbul Satılık Daire,Arnavutköy Satılık Daire,Anadolu Mahallesi Satılık Daire,100 M2,2+1,3,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15162750,"15,200,000",İstanbul Satılık Daire,Üsküdar Satılık Daire,İcadiye Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15162813,"15,750,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Caddebostan Mahallesi Satılık Daire,125 M2,3+1,11-15,10,4.Kat,Kombi Doğalgaz,Krediye Uygun
15162814,"10,750,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Erenköy Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),14,1.Kat,Kombi Doğalgaz,Krediye Uygun
15162815,"35,000,000",İstanbul Satılık Daire,Kadıköy Satılık Daire,Caddebostan Mahallesi Satılık Daire,145 M2,3+1,5-10,9,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15162904,"1,425,000",İstanbul Satılık Daire,Pendik Satılık Daire,Çamçeşme Mahallesi Satılık Daire,75 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15162934,"2,749,000",İstanbul Satılık Daire,Beylikdüzü Satılık Daire,Kavaklı Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
